,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Seating_Capacity,Compression_Ratio,Turbocharger,max_power,max_power_rpm,max_torque,max_torque_rpm
114,Maruti Suzuki,Dzire,Vxi,673112,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Petrol,22.0,872.0,5,163.0,5.0,11.0,False,62.0025657,6000.0,115.0,4000.0
115,Maruti Suzuki,Dzire,Ldi,666622,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,28.4,955.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
116,Maruti Suzuki,Dzire,Zxi,732113,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Petrol,22.0,882.0,5,163.0,5.0,11.0,False,62.0025657,6000.0,115.0,4000.0
117,Maruti Suzuki,Dzire,Vdi,757622,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,28.4,967.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
118,Maruti Suzuki,Dzire,Vxi Amt,720112,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Petrol,22.0,872.0,4,163.0,5.0,11.0,False,62.0025657,6000.0,115.0,4000.0
119,Maruti Suzuki,Dzire,Zdi Amt,863122,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,28.4,978.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
120,Maruti Suzuki,Dzire,Zdi,816622,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,28.4,978.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
121,Maruti Suzuki,Dzire,Zxi Plus,821613,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Petrol,22.0,895.0,5,163.0,5.0,11.0,False,62.0025657,6000.0,115.0,4000.0
122,Maruti Suzuki,Dzire,Zxi At,779113,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Petrol,22.0,882.0,5,163.0,5.0,11.0,False,62.0025657,6000.0,115.0,4000.0
123,Maruti Suzuki,Dzire,Zxi Plus Amt,868613,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Petrol,22.0,990.0,5,163.0,5.0,11.0,False,62.0025657,6000.0,115.0,4000.0
124,Maruti Suzuki,Dzire,Zdi Plus,906122,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,28.4,895.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
125,Maruti Suzuki,Dzire,Vdi Amt,804622,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,28.4,967.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
126,Maruti Suzuki,Dzire,Zdi Plus Amt,952622,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,28.4,990.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
127,Ford,Freestyle,1.5L Tdci Ambiente,676400,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,24.4,1062.0,5,190.0,5.0,16.0,False,73.54990000000001,3750.0,215.0,2375.0
128,Ford,Freestyle,1.5L Tdci Titanium,790900,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,24.4,1074.0,5,190.0,5.0,16.1,False,73.54990000000001,3750.0,215.0,2375.0
129,Ford,Freestyle,1.5L Tdci Titanium Plus,836400,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,24.4,1080.0,5,190.0,5.0,16.0,False,73.54990000000001,3750.0,215.0,2375.0
130,Ford,Freestyle,1.2L Ti-Vct Ambiente,591400,1194.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,19.0,1026.0,5,190.0,5.0,11.2,False,70.607904,6500.0,120.0,4250.0
131,Ford,Freestyle,1.2L Ti-Vct Titanium,721400,1194.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,19.0,1038.0,5,190.0,5.0,11.2,False,70.607904,6500.0,120.0,4250.0
132,Ford,Freestyle,1.2L Ti-Vct Titanium Plus,756400,1194.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,19.0,1044.0,5,190.0,5.0,11.2,False,70.607904,6500.0,120.0,4250.0
133,Ford,Freestyle,1.2L Ti-Vct Trend Plus,681400,1194.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,19.0,1032.0,5,190.0,5.0,11.2,False,70.607904,6500.0,120.0,4250.0
134,Ford,Freestyle,1.5L Tdci Trend Plus,745900,1498.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Diesel,24.4,1068.0,5,190.0,5.0,16.0,False,73.54990000000001,3750.0,215.0,2375.0
135,Volkswagen,Ameo,Trendline 1.5L Tdi,711500,1498.0,,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,45.0,Diesel,21.66,1044.0,,165.0,5.0,16.5,False,80.90489,4400.0,250.0,2000.0
136,Volkswagen,Ameo,Comfortline 1.5L Tdi,810500,1498.0,,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,21.66,1044.0,,165.0,5.0,16.5,False,80.90489,4400.0,250.0,2000.0
137,Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,999900,1498.0,,,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,45.0,Diesel,21.73,1184.0,7,165.0,5.0,16.5,False,80.90489,4400.0,250.0,2000.0
138,Volkswagen,Ameo,Highline Plus 1.5L Tdi,925500,1498.0,,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,45.0,Diesel,21.66,1044.0,,165.0,5.0,16.5,False,80.90489,4400.0,250.0,2000.0
139,Volkswagen,Ameo,Trendline 1.0L,594000,999.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,19.0,1027.0,5,165.0,5.0,10.5,False,55.897924,6200.0,95.0,3650.0
140,Volkswagen,Ameo,Comfortline 1.0L,665000,999.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,19.0,1039.0,5,165.0,5.0,10.5,False,55.897924,6200.0,95.0,3650.0
141,Volkswagen,Ameo,Highline Plus 1.0L,799900,999.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,19.0,1050.0,5,165.0,5.0,10.5,False,55.897924,6200.0,95.0,3650.0
142,Volkswagen,Ameo,Gt Line Tdi Dsg,999900,1498.0,,,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,45.0,Diesel,21.73,1184.0,7,165.0,5.0,16.5,False,80.90489,4400.0,250.0,2000.0
143,Ford,Aspire,1.2 Ti-Vct Ambiente,598500,1194.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,20.4,1029.5,5,,5.0,,False,70.607904,6500.0,120.0,4250.0
144,Ford,Aspire,1.2 Ti-Vct Trend Plus,697400,1194.0,4.0,,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,20.4,1029.5,5,,5.0,,False,70.607904,6500.0,120.0,4250.0
145,Ford,Aspire,1.2 Ti-Vct Trend,663400,1194.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,20.4,1029.5,5,,5.0,,False,70.607904,6500.0,120.0,4250.0
146,Ford,Aspire,1.5 Tdci Ambiente,699400,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,26.1,1066.5,5,,5.0,,False,73.54990000000001,3750.0,215.0,2375.0
147,Ford,Aspire,1.5 Tdci Trend,737400,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,26.1,1066.5,5,,5.0,,False,73.54990000000001,3750.0,215.0,2375.0
148,Ford,Aspire,1.5 Tdci Trend Plus,777400,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,26.1,1066.5,5,,5.0,,False,73.54990000000001,3750.0,215.0,2375.0
149,Ford,Aspire,1.5 Tdci Titanium,817400,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,26.1,1066.5,5,,5.0,,False,73.54990000000001,3750.0,215.0,2375.0
150,Ford,Aspire,1.5 Tdci Titanium Plus,862400,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,26.1,1066.5,5,,5.0,,False,73.54990000000001,3700.0,215.0,2375.0
151,Ford,Aspire,1.2 Ti-Vct Titanium,737400,1194.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,19.4,1029.5,5,,5.0,,False,70.607904,6500.0,120.0,4250.0
152,Ford,Aspire,1.2 Ti-Vct Blu,762400,1194.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,42.0,Petrol,19.4,1029.5,5,,5.0,,False,70.607904,6500.0,120.0,4250.0
153,Ford,Aspire,1.5 Tdci Blu,842400,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,26.1,1066.5,5,,5.0,,False,73.54990000000001,3750.0,215.0,2375.0
154,Toyota,Platinum Etios,G,627100,1496.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,16.78,935.0,5,170.0,5.0,16.5,False,66.19491000000001,5600.0,132.0,3000.0
155,Toyota,Platinum Etios,V,718600,1496.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,16.78,935.0,5,170.0,5.0,16.5,False,66.19491000000001,5600.0,132.0,3000.0
156,Toyota,Platinum Etios,Gd,734700,1364.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,23.59,1020.0,5,170.0,5.0,16.5,True,50.013932000000004,3800.0,170.0,2100.0
157,Toyota,Platinum Etios,Vd,828600,1364.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,23.59,1020.0,5,170.0,5.0,16.5,True,50.013932000000004,3800.0,170.0,2100.0
158,Toyota,Platinum Etios,Vxd,888400,1364.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,23.59,1020.0,5,170.0,5.0,,True,50.013932000000004,3800.0,170.0,2100.0
159,Toyota,Platinum Etios,Vx,778400,1496.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,45.0,Petrol,16.78,990.0,5,170.0,5.0,,False,66.19491000000001,5600.0,132.0,3000.0
160,Toyota,Platinum Etios,Gx,689600,1496.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,16.78,935.0,5,170.0,5.0,16.5,False,66.19491000000001,5600.0,132.0,3000.0
161,Toyota,Platinum Etios,Gxd,799600,1364.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,23.59,1020.0,5,170.0,5.0,16.5,True,50.013932000000004,3800.0,170.0,2100.0
162,Toyota,Platinum Etios,Vxd Limited Edition,913400,1364.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,23.59,1020.0,5,170.0,5.0,,True,50.013932000000004,3800.0,170.0,2100.0
163,Toyota,Platinum Etios,Vx Limited Edition,803400,1496.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,45.0,Petrol,16.78,990.0,5,170.0,5.0,,False,66.19491000000001,5600.0,132.0,3000.0
164,Toyota,Etios Cross,V,802000,1496.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,16.78,950.0,5,174.0,5.0,,False,66.19491000000001,5600.0,132.0,3000.0
165,Toyota,Etios Cross,G,650000,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,17.71,935.0,5,174.0,5.0,,False,58.83992,5600.0,104.0,3100.0
166,Toyota,Etios Cross,Vd,797500,1364.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,23.59,1030.0,5,174.0,5.0,,False,50.013932000000004,3800.0,170.0,2100.0
167,Toyota,Etios Cross,Gd,766000,1364.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,23.59,1015.0,5,174.0,5.0,,False,50.013932000000004,3800.0,170.0,2100.0
168,Toyota,Etios Cross,1.2 X Edition,668500,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,17.71,935.0,5,174.0,5.0,,False,58.83992,5600.0,104.0,3100.0
169,Toyota,Etios Cross,1.4 X Edition,816000,1364.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,23.59,1015.0,5,174.0,5.0,,False,50.013932000000004,3800.0,170.0,2100.0
170,Mahindra,Verito Vibe,D2,657628,1461.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,20.08,1155.0,5,172.0,5.0,,True,47.807435,4000.0,160.0,2000.0
171,Mahindra,Verito Vibe,D4,685729,1461.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,20.08,1155.0,5,172.0,5.0,,True,47.807435,4000.0,160.0,2000.0
172,Mahindra,Verito Vibe,D6,750428,1461.0,4.0,2.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,20.08,1155.0,5,172.0,5.0,,True,47.807435,4000.0,160.0,2000.0
173,Fiat,Urban Cross,1.3 Multijet Active,677618,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.0,1210.0,,205.0,5.0,,True,68.401407,4000.0,209.0,2000.0
174,Fiat,Urban Cross,1.3 Multijet Dynamic,739074,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.0,1215.0,,,5.0,,True,68.401407,4000.0,209.0,2000.0
175,Fiat,Urban Cross,1.4 T-Jet Emotion,977516,1368.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Petrol,17.1,1215.0,,205.0,5.0,,True,102.96986,5500.0,210.0,3000.0
176,Fiat,Urban Cross,1.3 Multijet Emotion,810211,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.0,1215.0,,205.0,5.0,,True,68.401407,4000.0,209.0,2000.0
177,Toyota,Glanza,G Hybrid,721900,1197.0,4.0,,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,37.0,Petrol,23.87,910.0,5,,5.0,,False,65.459411,6000.0,113.0,4400.0
178,Toyota,Glanza,V,758200,1197.0,4.0,,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,37.0,Petrol,21.01,890.0,5,,5.0,,False,60.310918,6000.0,113.0,4200.0
179,Toyota,Glanza,G Cvt,829900,1197.0,4.0,,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,37.0,Petrol,19.56,935.0,5,,5.0,,False,60.310918,6000.0,113.0,4200.0
180,Toyota,Glanza,V Cvt,890200,1197.0,4.0,,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,37.0,Petrol,19.56,935.0,5,,5.0,,False,60.310918,6000.0,113.0,4200.0
181,Toyota,Glanza,G Mt,697900,1197.0,4.0,,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,37.0,Petrol,19.56,935.0,5,,5.0,,False,60.310918,6000.0,113.0,4200.0
182,Fiat,Avventura,Multijet Dynamic,796132,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.5,1245.0,5,205.0,5.0,,True,68.401407,4000.0,209.0,2000.0
183,Fiat,Avventura,Multijet Active,711801,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.5,1240.0,5,205.0,5.0,,True,68.401407,4000.0,209.0,2000.0
184,Fiat,Avventura,Multijet Emotion,876341,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,45.0,Diesel,20.5,1255.0,5,205.0,5.0,,True,68.401407,4000.0,209.0,2000.0
185,Honda,Jazz,V Petrol,745000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Petrol,18.2,1042.0,5,165.0,5.0,,False,66.19491000000001,6000.0,110.0,4800.0
186,Honda,Jazz,Vx Cvt,909000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Petrol,19.0,1066.0,5,165.0,5.0,,False,66.19491000000001,6000.0,110.0,4800.0
187,Honda,Jazz,Vx Petrol,789000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Petrol,18.2,1044.0,5,165.0,5.0,,False,66.19491000000001,6000.0,110.0,4800.0
188,Honda,Jazz,V Cvt,865000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Petrol,19.0,1064.0,5,165.0,5.0,,False,66.19491000000001,6000.0,110.0,4800.0
189,Honda,Jazz,S Diesel,816500,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,27.3,1139.0,6,165.0,5.0,,False,73.54990000000001,3600.0,200.0,1750.0
190,Honda,Jazz,V Diesel,896500,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,27.3,1146.0,6,165.0,5.0,,False,73.54990000000001,3600.0,200.0,1750.0
191,Honda,Jazz,Vx Diesel,940500,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Diesel,27.3,1155.0,6,165.0,5.0,,False,73.54990000000001,3600.0,200.0,1750.0
192,Honda,Jazz,Exclusive Edition Cvt,928000,1199.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,40.0,Petrol,18.2,1066.0,5,165.0,5.0,10.1,False,66.3673,6000.0,110.0,4800.0
193,Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,2680000,1956.0,4.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,16.3,1654.0,9,,5.0,,True,127.241327,3750.0,350.0,2125.0
194,Jeep,Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,2760000,1956.0,4.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,16.3,1654.0,9,,5.0,,True,127.241327,3750.0,350.0,2125.0
195,Volkswagen,Tiguan,Comfortline 2.0L Tdi Amt,2814500,1968.0,4.0,,AWD (All Wheel Drive),BS IV,,Injection,71.0,Diesel,17.06,1720.0,8,149.0,5.0,,True,103.705359,4000.0,340.0,2250.0
196,Volkswagen,Tiguan,Highline 2.0L Tdi Amt,3153500,1968.0,4.0,,AWD (All Wheel Drive),BS IV,,Injection,71.0,Diesel,17.06,1720.0,,149.0,,,True,103.705359,4000.0,340.0,2250.0
197,Honda,Cr-V,Awd Diesel At,3277001,1597.0,,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,57.0,Diesel,18.3,1725.0,9,208.0,7.0,,False,88.25988,4000.0,300.0,2000.0
198,Skoda,Superb Sportline,Sportline 1.8L Tsi At,2899599,1798.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Petrol,13.7,1540.0,7,164.0,5.0,11.1,True,132.38982000000001,6200.0,250.0,3125.0
199,Skoda,Superb Sportline,Sportline 2.0L Tdi At,3149599,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Diesel,18.19,1565.0,6,149.0,5.0,,True,130.183323,4000.0,350.0,2500.0
200,Audi,A3,35 Tdi Premium Plus,3021200,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,20.38,1340.0,6,161.0,5.0,,True,105.176357,4000.0,320.0,2375.0
201,Audi,A3,35 Tdi Technology,3221200,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,20.38,1340.0,6,161.0,5.0,,True,105.176357,4000.0,320.0,2375.0
202,Audi,A3,35 Tfsi Premium Plus,2920750,1395.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Petrol,19.2,1340.0,7,161.0,5.0,,False,110.32485,6000.0,250.0,3125.0
203,Audi,A3,35 Tfsi Technology,3120750,1395.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Petrol,19.2,1340.0,7,161.0,5.0,,False,110.32485,6000.0,250.0,3125.0
204,,Mercedes-Benz B-Class,B 180 Sport,2988311,1595.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Petrol,14.81,1425.0,7,190.0,5.0,,False,89.730878,5000.0,200.0,2625.0
205,,Mercedes-Benz B-Class,B 200 Cdi Sport,3089851,2143.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,15.0,1577.0,7,190.0,5.0,,True,100.02786400000001,4400.0,300.0,2300.0
206,,Mercedes-Benz B-Class,B 180 Night Edition,3198662,1595.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Petrol,14.81,1425.0,7,190.0,5.0,,False,89.730878,5000.0,200.0,2625.0
207,,Mercedes-Benz B-Class,B 200 Cdi Night Edition,3303282,2143.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,50.0,Diesel,15.0,1577.0,7,190.0,5.0,,True,100.02786400000001,4400.0,300.0,2300.0
208,,Mercedes-Benz Cla-Class,200 Sport,3599000,1991.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,56.0,Petrol,15.04,1510.0,7,160.0,5.0,,False,134.596317,5500.0,300.0,2600.0
209,,Mercedes-Benz Cla-Class,200 Cdi Style,3172000,2143.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,56.0,Diesel,17.9,1570.0,,160.0,5.0,,True,100.02786400000001,4400.0,300.0,2300.0
210,,Mercedes-Benz Cla-Class,200 D Sport,3699000,2143.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,56.0,Diesel,17.9,1570.0,,160.0,5.0,,True,100.02786400000001,4400.0,300.0,2300.0
211,Skoda,Kodiaq,Style 2.0 Tdi 4X4 At,3299599,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Diesel,18.19,1565.0,6,149.0,5.0,,True,130.183323,4000.0,350.0,2500.0
212,Skoda,Kodiaq,Laurin And Klement,3678599,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Diesel,18.19,1565.0,6,149.0,5.0,,True,110.3636,4000.0,340.0,2500.0
213,Skoda,Kodiaq,Corporate Edition,3299599,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Diesel,18.19,1565.0,6,149.0,5.0,,True,130.183323,4000.0,350.0,2500.0
214,Dc,Avanti,Standard,3407407,2000.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Rear Mid, Transverse",Injection,60.0,Petrol,10.0,1580.0,6,170.0,2.0,,True,183.87475,5500.0,340.0,3875.0
215,Audi,Q3,30 Tdi Premium Fwd,3677200,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,64.0,Diesel,15.73,1585.0,7,170.0,5.0,,True,110.3636,3750.0,340.0,2250.0
216,Audi,Q3,35 Tdi Quattro Premium Plus,3992200,1968.0,4.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,64.0,Diesel,15.73,1685.0,7,170.0,5.0,,True,130.183323,4200.0,380.0,2125.0
217,Audi,Q3,35 Tdi Quattro Technology,4361000,1968.0,4.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,64.0,Diesel,15.73,1585.0,7,170.0,5.0,,True,130.183323,4200.0,380.0,2125.0
218,Audi,Q3,30 Tfsi Premium,3496750,1395.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,64.0,Petrol,16.9,1585.0,7,170.0,5.0,,True,110.32485,4200.0,250.0,2125.0
219,Mini,Cooper 5 Door,Cooper D,3600000,1496.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Petrol,21.15,1295.0,6,,5.0,16.5,True,85.317884,4000.0,270.0,2000.0
220,Mini,Convertible,Cooper S,3830000,1998.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,44.0,Petrol,14.59,1370.0,6,,4.0,11.0,False,141.215808,5500.0,280.0,2925.0
221,Mini,Clubman,Cooper S,4120000,1998.0,4.0,4.0,,BS IV,"Front, Longitudinal",Injection,,Petrol,13.8,1960.0,,146.0,5.0,,True,141.215808,6200.0,280.0,1250.0
222,Mini,John Cooper Works,Hatch,4350000,1998.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,44.0,Petrol,16.47,1330.0,8,,2.0,10.2,True,172.2567,5700.0,320.0,3125.0
223,Jaguar,Xe,S Petrol,4498000,1997.0,4.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Transverse",Injection,61.0,Petrol,11.0,1639.0,8,125.0,5.0,10.5,False,183.87475,5500.0,365.0,2750.0
224,Jaguar,Xe,S Diesel,4498000,1999.0,4.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Transverse",Injection,56.0,Diesel,11.0,1611.0,8,125.0,4.0,15.5,True,132.38982000000001,4000.0,430.0,2125.0
225,Jaguar,Xe,Se Diesel,4633000,1999.0,4.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Transverse",Injection,56.0,Diesel,11.0,1611.0,8,125.0,4.0,15.5,True,132.38982000000001,4000.0,430.0,2125.0
